date,service,total_ridership,avg_ridership,stdev_ridership,is_outlier
2022-02-06,subway,1323892,2509054.9794841735,1062183.680628766,False
2022-02-07,subway,2784230,2509054.9794841735,1062183.680628766,False
2022-02-08,subway,3016648,2509054.9794841735,1062183.680628766,False
2022-02-09,subway,3088775,2509054.9794841735,1062183.680628766,False
2022-02-10,subway,3112489,2509054.9794841735,1062183.680628766,False
2022-02-11,subway,3015472,2509054.9794841735,1062183.680628766,False
2022-02-12,subway,2026308,2509054.9794841735,1062183.680628766,False
2022-02-13,subway,1349864,2509054.9794841735,1062183.680628766,False
2022-02-14,subway,2907825,2509054.9794841735,1062183.680628766,False
2022-02-15,subway,3030742,2509054.9794841735,1062183.680628766,False
2022-02-16,subway,3100639,2509054.9794841735,1062183.680628766,False
2022-02-17,subway,3109956,2509054.9794841735,1062183.680628766,False
2022-02-18,subway,2953785,2509054.9794841735,1062183.680628766,False
2022-02-19,subway,1792136,2509054.9794841735,1062183.680628766,False
2022-02-20,subway,1477125,2509054.9794841735,1062183.680628766,False
2022-02-21,subway,1942267,2509054.9794841735,1062183.680628766,False
2022-02-22,subway,2669508,2509054.9794841735,1062183.680628766,False
2022-02-23,subway,2894245,2509054.9794841735,1062183.680628766,False
2022-02-24,subway,2858146,2509054.9794841735,1062183.680628766,False
2022-02-25,subway,2575630,2509054.9794841735,1062183.680628766,False
2022-02-26,subway,1824833,2509054.9794841735,1062183.680628766,False
2022-02-27,subway,1403227,2509054.9794841735,1062183.680628766,False
2022-02-28,subway,2915786,2509054.9794841735,1062183.680628766,False
2022-03-01,subway,3138181,2509054.9794841735,1062183.680628766,False
2022-03-02,subway,3208166,2509054.9794841735,1062183.680628766,False
2022-03-03,subway,3207495,2509054.9794841735,1062183.680628766,False
2022-03-04,subway,3077537,2509054.9794841735,1062183.680628766,False
2022-03-05,subway,1955535,2509054.9794841735,1062183.680628766,False
2022-03-06,subway,1444501,2509054.9794841735,1062183.680628766,False
2022-03-07,subway,2980920,2509054.9794841735,1062183.680628766,False
2022-03-08,subway,3244473,2509054.9794841735,1062183.680628766,False
2022-03-09,subway,3113559,2509054.9794841735,1062183.680628766,False
2022-03-10,subway,3339363,2509054.9794841735,1062183.680628766,False
2022-03-11,subway,3195956,2509054.9794841735,1062183.680628766,False
2022-03-12,subway,1663893,2509054.9794841735,1062183.680628766,False
2022-03-13,subway,1479406,2509054.9794841735,1062183.680628766,False
2022-03-14,subway,3008800,2509054.9794841735,1062183.680628766,False
2022-03-15,subway,3275906,2509054.9794841735,1062183.680628766,False
2022-03-16,subway,3332335,2509054.9794841735,1062183.680628766,False
2022-03-17,subway,3175784,2509054.9794841735,1062183.680628766,False
2022-03-18,subway,3275433,2509054.9794841735,1062183.680628766,False
2022-03-19,subway,2001839,2509054.9794841735,1062183.680628766,False
2022-03-20,subway,1656673,2509054.9794841735,1062183.680628766,False
2022-03-21,subway,3034759,2509054.9794841735,1062183.680628766,False
2022-03-22,subway,3276940,2509054.9794841735,1062183.680628766,False
2022-03-23,subway,3275708,2509054.9794841735,1062183.680628766,False
2022-03-24,subway,3212181,2509054.9794841735,1062183.680628766,False
2022-03-25,subway,3218970,2509054.9794841735,1062183.680628766,False
2022-03-26,subway,2024596,2509054.9794841735,1062183.680628766,False
2022-03-27,subway,1534056,2509054.9794841735,1062183.680628766,False
2022-03-28,subway,2989874,2509054.9794841735,1062183.680628766,False
2022-03-29,subway,3291883,2509054.9794841735,1062183.680628766,False
2022-03-30,subway,3336073,2509054.9794841735,1062183.680628766,False
2022-03-31,subway,3323135,2509054.9794841735,1062183.680628766,False
2022-04-01,subway,3237107,2509054.9794841735,1062183.680628766,False
2022-04-02,subway,2128435,2509054.9794841735,1062183.680628766,False
2022-04-03,subway,1463932,2509054.9794841735,1062183.680628766,False
2022-04-04,subway,3127667,2509054.9794841735,1062183.680628766,False
2022-04-05,subway,3356454,2509054.9794841735,1062183.680628766,False
2022-04-06,subway,3311547,2509054.9794841735,1062183.680628766,False
2022-04-07,subway,3307076,2509054.9794841735,1062183.680628766,False
2022-04-08,subway,3347754,2509054.9794841735,1062183.680628766,False
2022-04-09,subway,2190396,2509054.9794841735,1062183.680628766,False
2022-04-10,subway,1707748,2509054.9794841735,1062183.680628766,False
2022-04-11,subway,3205728,2509054.9794841735,1062183.680628766,False
2022-04-12,subway,3078069,2509054.9794841735,1062183.680628766,False
2022-04-13,subway,3220964,2509054.9794841735,1062183.680628766,False
2022-04-14,subway,3297697,2509054.9794841735,1062183.680628766,False
2022-04-15,subway,2761532,2509054.9794841735,1062183.680628766,False
2022-04-16,subway,1986306,2509054.9794841735,1062183.680628766,False
2022-04-17,subway,1512633,2509054.9794841735,1062183.680628766,False
2022-04-18,subway,2676254,2509054.9794841735,1062183.680628766,False
2022-04-19,subway,2962130,2509054.9794841735,1062183.680628766,False
2022-04-20,subway,3098046,2509054.9794841735,1062183.680628766,False
2022-04-21,subway,3033422,2509054.9794841735,1062183.680628766,False
2022-04-22,subway,2985684,2509054.9794841735,1062183.680628766,False
2022-04-23,subway,2109188,2509054.9794841735,1062183.680628766,False
2022-04-24,subway,1655860,2509054.9794841735,1062183.680628766,False
2022-04-25,subway,3026541,2509054.9794841735,1062183.680628766,False
2022-04-26,subway,3281657,2509054.9794841735,1062183.680628766,False
2022-04-27,subway,3432282,2509054.9794841735,1062183.680628766,False
2022-04-28,subway,3404938,2509054.9794841735,1062183.680628766,False
2022-04-29,subway,3257634,2509054.9794841735,1062183.680628766,False
2022-04-30,subway,2108746,2509054.9794841735,1062183.680628766,False
2022-05-01,subway,1683953,2509054.9794841735,1062183.680628766,False
2022-05-02,subway,2732825,2509054.9794841735,1062183.680628766,False
2022-05-03,subway,3402882,2509054.9794841735,1062183.680628766,False
2022-05-04,subway,3364902,2509054.9794841735,1062183.680628766,False
2022-05-05,subway,3502522,2509054.9794841735,1062183.680628766,False
2022-05-06,subway,3190556,2509054.9794841735,1062183.680628766,False
2022-05-07,subway,1842808,2509054.9794841735,1062183.680628766,False
2022-05-08,subway,1582133,2509054.9794841735,1062183.680628766,False
2022-05-09,subway,3114506,2509054.9794841735,1062183.680628766,False
2022-05-10,subway,3412902,2509054.9794841735,1062183.680628766,False
2022-05-11,subway,3440378,2509054.9794841735,1062183.680628766,False
2022-05-12,subway,3430104,2509054.9794841735,1062183.680628766,False
2022-05-13,subway,3252002,2509054.9794841735,1062183.680628766,False
2022-05-14,subway,2149046,2509054.9794841735,1062183.680628766,False
2022-05-15,subway,1760359,2509054.9794841735,1062183.680628766,False
2022-05-16,subway,3080043,2509054.9794841735,1062183.680628766,False
2022-05-17,subway,3536021,2509054.9794841735,1062183.680628766,False
2022-05-18,subway,3605606,2509054.9794841735,1062183.680628766,False
2022-05-19,subway,3467327,2509054.9794841735,1062183.680628766,False
2022-05-20,subway,3271914,2509054.9794841735,1062183.680628766,False
2022-05-21,subway,2324245,2509054.9794841735,1062183.680628766,False
2022-05-22,subway,1760638,2509054.9794841735,1062183.680628766,False
2022-05-23,subway,3111755,2509054.9794841735,1062183.680628766,False
2022-05-24,subway,3378506,2509054.9794841735,1062183.680628766,False
2022-05-25,subway,3426530,2509054.9794841735,1062183.680628766,False
2022-05-26,subway,3341059,2509054.9794841735,1062183.680628766,False
2022-05-27,subway,3031130,2509054.9794841735,1062183.680628766,False
2022-05-28,subway,1872775,2509054.9794841735,1062183.680628766,False
2022-05-29,subway,1755236,2509054.9794841735,1062183.680628766,False
2022-05-30,subway,1694970,2509054.9794841735,1062183.680628766,False
2022-05-31,subway,3176109,2509054.9794841735,1062183.680628766,False
2022-06-01,subway,3381297,2509054.9794841735,1062183.680628766,False
2022-06-02,subway,3351902,2509054.9794841735,1062183.680628766,False
2022-06-03,subway,3283271,2509054.9794841735,1062183.680628766,False
2022-06-04,subway,2178024,2509054.9794841735,1062183.680628766,False
2022-06-05,subway,1724983,2509054.9794841735,1062183.680628766,False
2022-06-06,subway,3092181,2509054.9794841735,1062183.680628766,False
2022-06-07,subway,3392224,2509054.9794841735,1062183.680628766,False
2022-06-08,subway,3492805,2509054.9794841735,1062183.680628766,False
2022-06-09,subway,3297157,2509054.9794841735,1062183.680628766,False
2022-06-10,subway,3376125,2509054.9794841735,1062183.680628766,False
2022-06-11,subway,2231451,2509054.9794841735,1062183.680628766,False
2022-06-12,subway,1674607,2509054.9794841735,1062183.680628766,False
2022-06-13,subway,3168681,2509054.9794841735,1062183.680628766,False
2022-06-14,subway,3494822,2509054.9794841735,1062183.680628766,False
2022-06-15,subway,3526802,2509054.9794841735,1062183.680628766,False
2022-06-16,subway,3409624,2509054.9794841735,1062183.680628766,False
2022-06-17,subway,3247379,2509054.9794841735,1062183.680628766,False
2022-06-18,subway,2186635,2509054.9794841735,1062183.680628766,False
2022-06-19,subway,1725762,2509054.9794841735,1062183.680628766,False
2022-06-20,subway,2460659,2509054.9794841735,1062183.680628766,False
2022-06-21,subway,3339793,2509054.9794841735,1062183.680628766,False
2022-06-22,subway,3357113,2509054.9794841735,1062183.680628766,False
2022-06-23,subway,3407485,2509054.9794841735,1062183.680628766,False
2022-06-24,subway,3296412,2509054.9794841735,1062183.680628766,False
2022-06-25,subway,2286963,2509054.9794841735,1062183.680628766,False
2022-06-26,subway,2011977,2509054.9794841735,1062183.680628766,False
2022-06-27,subway,2932598,2509054.9794841735,1062183.680628766,False
2022-06-28,subway,3248338,2509054.9794841735,1062183.680628766,False
2022-06-29,subway,3249261,2509054.9794841735,1062183.680628766,False
2022-06-30,subway,3151572,2509054.9794841735,1062183.680628766,False
2022-07-01,subway,2827549,2509054.9794841735,1062183.680628766,False
2022-07-02,subway,1847093,2509054.9794841735,1062183.680628766,False
2022-07-03,subway,1654774,2509054.9794841735,1062183.680628766,False
2022-07-04,subway,1608084,2509054.9794841735,1062183.680628766,False
2022-07-05,subway,2802814,2509054.9794841735,1062183.680628766,False
2022-07-06,subway,3066462,2509054.9794841735,1062183.680628766,False
2022-07-07,subway,3115604,2509054.9794841735,1062183.680628766,False
2022-07-08,subway,2902322,2509054.9794841735,1062183.680628766,False
2022-07-09,subway,2061419,2509054.9794841735,1062183.680628766,False
2022-07-10,subway,1681041,2509054.9794841735,1062183.680628766,False
2022-07-11,subway,2876587,2509054.9794841735,1062183.680628766,False
2022-07-12,subway,3148320,2509054.9794841735,1062183.680628766,False
2022-07-13,subway,3229387,2509054.9794841735,1062183.680628766,False
2022-07-14,subway,3203104,2509054.9794841735,1062183.680628766,False
2022-07-15,subway,3021651,2509054.9794841735,1062183.680628766,False
2022-07-16,subway,2093206,2509054.9794841735,1062183.680628766,False
2022-07-17,subway,1674922,2509054.9794841735,1062183.680628766,False
2022-07-18,subway,2720012,2509054.9794841735,1062183.680628766,False
2022-07-19,subway,3169016,2509054.9794841735,1062183.680628766,False
2022-07-20,subway,3190942,2509054.9794841735,1062183.680628766,False
2022-07-21,subway,3109097,2509054.9794841735,1062183.680628766,False
2022-07-22,subway,2942752,2509054.9794841735,1062183.680628766,False
2022-07-23,subway,2028696,2509054.9794841735,1062183.680628766,False
2022-07-24,subway,1596195,2509054.9794841735,1062183.680628766,False
2022-07-25,subway,2727722,2509054.9794841735,1062183.680628766,False
2022-07-26,subway,3175001,2509054.9794841735,1062183.680628766,False
2022-07-27,subway,3232796,2509054.9794841735,1062183.680628766,False
2022-07-28,subway,3151913,2509054.9794841735,1062183.680628766,False
2022-07-29,subway,2932846,2509054.9794841735,1062183.680628766,False
2022-07-30,subway,2074421,2509054.9794841735,1062183.680628766,False
2022-07-31,subway,1649097,2509054.9794841735,1062183.680628766,False
2022-08-01,subway,2739262,2509054.9794841735,1062183.680628766,False
2022-08-02,subway,3070101,2509054.9794841735,1062183.680628766,False
2022-08-03,subway,3124038,2509054.9794841735,1062183.680628766,False
2022-08-04,subway,3049076,2509054.9794841735,1062183.680628766,False
2022-08-05,subway,2822155,2509054.9794841735,1062183.680628766,False
2022-08-06,subway,1999580,2509054.9794841735,1062183.680628766,False
2022-08-07,subway,1542311,2509054.9794841735,1062183.680628766,False
2022-08-08,subway,2705428,2509054.9794841735,1062183.680628766,False
2022-08-09,subway,3013784,2509054.9794841735,1062183.680628766,False
2022-08-10,subway,3134434,2509054.9794841735,1062183.680628766,False
2022-08-11,subway,3093548,2509054.9794841735,1062183.680628766,False
2022-08-12,subway,2963913,2509054.9794841735,1062183.680628766,False
2022-08-13,subway,2089217,2509054.9794841735,1062183.680628766,False
2022-08-14,subway,1677803,2509054.9794841735,1062183.680628766,False
2022-08-15,subway,2768347,2509054.9794841735,1062183.680628766,False
2022-08-16,subway,3045892,2509054.9794841735,1062183.680628766,False
2022-08-17,subway,3074027,2509054.9794841735,1062183.680628766,False
2022-08-18,subway,3077928,2509054.9794841735,1062183.680628766,False
2022-08-19,subway,2918737,2509054.9794841735,1062183.680628766,False
2022-08-20,subway,2038622,2509054.9794841735,1062183.680628766,False
2022-08-21,subway,1619422,2509054.9794841735,1062183.680628766,False
2022-08-22,subway,2622885,2509054.9794841735,1062183.680628766,False
2022-08-23,subway,2992615,2509054.9794841735,1062183.680628766,False
2022-08-24,subway,3020710,2509054.9794841735,1062183.680628766,False
2022-08-25,subway,3090901,2509054.9794841735,1062183.680628766,False
2022-08-26,subway,2863653,2509054.9794841735,1062183.680628766,False
2022-08-27,subway,2066542,2509054.9794841735,1062183.680628766,False
2022-08-28,subway,1651689,2509054.9794841735,1062183.680628766,False
2022-08-29,subway,2836374,2509054.9794841735,1062183.680628766,False
2022-08-30,subway,3091873,2509054.9794841735,1062183.680628766,False
2022-08-31,subway,3144027,2509054.9794841735,1062183.680628766,False
2022-09-01,subway,3114667,2509054.9794841735,1062183.680628766,False
2022-09-02,subway,2925306,2509054.9794841735,1062183.680628766,False
2022-09-03,subway,2116811,2509054.9794841735,1062183.680628766,False
2022-09-04,subway,1802349,2509054.9794841735,1062183.680628766,False
2022-09-05,subway,1691887,2509054.9794841735,1062183.680628766,False
2022-09-06,subway,3063503,2509054.9794841735,1062183.680628766,False
2022-09-07,subway,3444556,2509054.9794841735,1062183.680628766,False
2022-09-08,subway,3644407,2509054.9794841735,1062183.680628766,False
2022-09-09,subway,3481756,2509054.9794841735,1062183.680628766,False
2022-09-10,subway,2356865,2509054.9794841735,1062183.680628766,False
2022-09-11,subway,1737251,2509054.9794841735,1062183.680628766,False
2022-09-12,subway,3382150,2509054.9794841735,1062183.680628766,False
2022-09-13,subway,3618354,2509054.9794841735,1062183.680628766,False
2022-09-14,subway,3741978,2509054.9794841735,1062183.680628766,False
2022-09-15,subway,3747731,2509054.9794841735,1062183.680628766,False
2022-09-16,subway,3502358,2509054.9794841735,1062183.680628766,False
2022-09-17,subway,2350888,2509054.9794841735,1062183.680628766,False
2022-09-18,subway,1844317,2509054.9794841735,1062183.680628766,False
2022-09-19,subway,3369999,2509054.9794841735,1062183.680628766,False
2022-09-20,subway,3767024,2509054.9794841735,1062183.680628766,False
2022-09-21,subway,3878782,2509054.9794841735,1062183.680628766,False
2022-09-22,subway,3732919,2509054.9794841735,1062183.680628766,False
2022-09-23,subway,3626482,2509054.9794841735,1062183.680628766,False
2022-09-24,subway,2377091,2509054.9794841735,1062183.680628766,False
2022-09-25,subway,1759832,2509054.9794841735,1062183.680628766,False
2022-09-26,subway,2812853,2509054.9794841735,1062183.680628766,False
2022-09-27,subway,3204114,2509054.9794841735,1062183.680628766,False
2022-09-28,subway,3712354,2509054.9794841735,1062183.680628766,False
2022-09-29,subway,3707751,2509054.9794841735,1062183.680628766,False
2022-09-30,subway,3503239,2509054.9794841735,1062183.680628766,False
2022-10-01,subway,2032983,2509054.9794841735,1062183.680628766,False
2022-10-02,subway,1621851,2509054.9794841735,1062183.680628766,False
2022-10-03,subway,3370048,2509054.9794841735,1062183.680628766,False
2022-10-04,subway,3397689,2509054.9794841735,1062183.680628766,False
2022-10-05,subway,3077346,2509054.9794841735,1062183.680628766,False
2022-10-06,subway,3848909,2509054.9794841735,1062183.680628766,False
2022-10-07,subway,3591080,2509054.9794841735,1062183.680628766,False
2022-10-08,subway,2397249,2509054.9794841735,1062183.680628766,False
2022-10-09,subway,1917721,2509054.9794841735,1062183.680628766,False
2022-10-10,subway,2556722,2509054.9794841735,1062183.680628766,False
2022-10-11,subway,3649405,2509054.9794841735,1062183.680628766,False
2022-10-12,subway,3776129,2509054.9794841735,1062183.680628766,False
2022-10-13,subway,3682799,2509054.9794841735,1062183.680628766,False
2022-10-14,subway,3578772,2509054.9794841735,1062183.680628766,False
2022-10-15,subway,2363501,2509054.9794841735,1062183.680628766,False
2022-10-16,subway,1773903,2509054.9794841735,1062183.680628766,False
2022-10-17,subway,3314497,2509054.9794841735,1062183.680628766,False
2022-10-18,subway,3693627,2509054.9794841735,1062183.680628766,False
2022-10-19,subway,3814404,2509054.9794841735,1062183.680628766,False
2022-10-20,subway,3810901,2509054.9794841735,1062183.680628766,False
2022-10-21,subway,3570334,2509054.9794841735,1062183.680628766,False
2022-10-22,subway,2430406,2509054.9794841735,1062183.680628766,False
2022-10-23,subway,1740520,2509054.9794841735,1062183.680628766,False
2022-10-24,subway,3357840,2509054.9794841735,1062183.680628766,False
2022-10-25,subway,3712582,2509054.9794841735,1062183.680628766,False
2022-10-26,subway,3794534,2509054.9794841735,1062183.680628766,False
2022-10-27,subway,3892985,2509054.9794841735,1062183.680628766,False
2022-10-28,subway,3624748,2509054.9794841735,1062183.680628766,False
2022-10-29,subway,2440601,2509054.9794841735,1062183.680628766,False
2022-10-30,subway,1875953,2509054.9794841735,1062183.680628766,False
2022-10-31,subway,3410892,2509054.9794841735,1062183.680628766,False
2022-11-01,subway,3706707,2509054.9794841735,1062183.680628766,False
2022-11-02,subway,3788123,2509054.9794841735,1062183.680628766,False
2022-11-03,subway,3802455,2509054.9794841735,1062183.680628766,False
2022-11-04,subway,3586358,2509054.9794841735,1062183.680628766,False
2022-11-05,subway,2449943,2509054.9794841735,1062183.680628766,False
2022-11-06,subway,2116063,2509054.9794841735,1062183.680628766,False
2022-11-07,subway,3456868,2509054.9794841735,1062183.680628766,False
2022-11-08,subway,3431700,2509054.9794841735,1062183.680628766,False
2022-11-09,subway,3772030,2509054.9794841735,1062183.680628766,False
2022-11-10,subway,3802230,2509054.9794841735,1062183.680628766,False
2022-11-11,subway,2994708,2509054.9794841735,1062183.680628766,False
2022-11-12,subway,2431419,2509054.9794841735,1062183.680628766,False
2022-11-13,subway,1794024,2509054.9794841735,1062183.680628766,False
2022-11-14,subway,3401075,2509054.9794841735,1062183.680628766,False
2022-11-15,subway,3713627,2509054.9794841735,1062183.680628766,False
2022-11-16,subway,3751773,2509054.9794841735,1062183.680628766,False
2022-11-17,subway,3797815,2509054.9794841735,1062183.680628766,False
2022-11-18,subway,3539202,2509054.9794841735,1062183.680628766,False
2022-11-19,subway,2323449,2509054.9794841735,1062183.680628766,False
2022-11-20,subway,1721187,2509054.9794841735,1062183.680628766,False
2022-11-21,subway,3363626,2509054.9794841735,1062183.680628766,False
2022-11-22,subway,3548882,2509054.9794841735,1062183.680628766,False
2022-11-23,subway,3263998,2509054.9794841735,1062183.680628766,False
2022-11-24,subway,1382266,2509054.9794841735,1062183.680628766,False
2022-11-25,subway,2058658,2509054.9794841735,1062183.680628766,False
2022-11-26,subway,1999608,2509054.9794841735,1062183.680628766,False
2022-11-27,subway,1476228,2509054.9794841735,1062183.680628766,False
2022-11-28,subway,3265971,2509054.9794841735,1062183.680628766,False
2022-11-29,subway,3596894,2509054.9794841735,1062183.680628766,False
2022-11-30,subway,3568413,2509054.9794841735,1062183.680628766,False
2022-12-01,subway,3770495,2509054.9794841735,1062183.680628766,False
2022-12-02,subway,3600504,2509054.9794841735,1062183.680628766,False
2022-12-03,subway,2291687,2509054.9794841735,1062183.680628766,False
2022-12-04,subway,1990479,2509054.9794841735,1062183.680628766,False
2022-12-05,subway,3481640,2509054.9794841735,1062183.680628766,False
2022-12-06,subway,3753299,2509054.9794841735,1062183.680628766,False
2022-12-07,subway,3835333,2509054.9794841735,1062183.680628766,False
2022-12-08,subway,3931499,2509054.9794841735,1062183.680628766,False
2022-12-09,subway,3710928,2509054.9794841735,1062183.680628766,False
2022-12-10,subway,2663493,2509054.9794841735,1062183.680628766,False
2022-12-11,subway,1865579,2509054.9794841735,1062183.680628766,False
2022-12-12,subway,3466978,2509054.9794841735,1062183.680628766,False
2022-12-13,subway,3763568,2509054.9794841735,1062183.680628766,False
2022-12-14,subway,3777173,2509054.9794841735,1062183.680628766,False
2022-12-15,subway,3726154,2509054.9794841735,1062183.680628766,False
2022-12-16,subway,3270016,2509054.9794841735,1062183.680628766,False
2022-12-17,subway,2577771,2509054.9794841735,1062183.680628766,False
2022-12-18,subway,1967199,2509054.9794841735,1062183.680628766,False
2022-12-19,subway,3381411,2509054.9794841735,1062183.680628766,False
2022-12-20,subway,3586084,2509054.9794841735,1062183.680628766,False
2022-12-21,subway,3563236,2509054.9794841735,1062183.680628766,False
2022-12-22,subway,3187083,2509054.9794841735,1062183.680628766,False
2022-12-23,subway,2738016,2509054.9794841735,1062183.680628766,False
2022-12-24,subway,1411469,2509054.9794841735,1062183.680628766,False
2022-12-25,subway,1008452,2509054.9794841735,1062183.680628766,False
2022-12-26,subway,1812842,2509054.9794841735,1062183.680628766,False
2022-12-27,subway,2729514,2509054.9794841735,1062183.680628766,False
2022-12-28,subway,2947028,2509054.9794841735,1062183.680628766,False
2022-12-29,subway,3039432,2509054.9794841735,1062183.680628766,False
2022-12-30,subway,3063480,2509054.9794841735,1062183.680628766,False
2022-12-31,subway,1927101,2509054.9794841735,1062183.680628766,False
2023-01-01,subway,1675507,2509054.9794841735,1062183.680628766,False
2023-01-02,subway,1938154,2509054.9794841735,1062183.680628766,False
2023-01-03,subway,3175777,2509054.9794841735,1062183.680628766,False
2023-01-04,subway,3413052,2509054.9794841735,1062183.680628766,False
2023-01-05,subway,3428520,2509054.9794841735,1062183.680628766,False
2023-01-06,subway,3229858,2509054.9794841735,1062183.680628766,False
2023-01-07,subway,2116138,2509054.9794841735,1062183.680628766,False
2023-01-08,subway,1610764,2509054.9794841735,1062183.680628766,False
2023-01-09,subway,3145743,2509054.9794841735,1062183.680628766,False
2023-01-10,subway,3469177,2509054.9794841735,1062183.680628766,False
2023-01-11,subway,3508962,2509054.9794841735,1062183.680628766,False
2023-01-12,subway,3472709,2509054.9794841735,1062183.680628766,False
2023-01-13,subway,3270020,2509054.9794841735,1062183.680628766,False
2023-01-14,subway,2072387,2509054.9794841735,1062183.680628766,False
2023-01-15,subway,1705804,2509054.9794841735,1062183.680628766,False
2023-01-16,subway,2172218,2509054.9794841735,1062183.680628766,False
2023-01-17,subway,3451604,2509054.9794841735,1062183.680628766,False
2023-01-18,subway,3603344,2509054.9794841735,1062183.680628766,False
2023-01-19,subway,3492226,2509054.9794841735,1062183.680628766,False
2023-01-20,subway,3375887,2509054.9794841735,1062183.680628766,False
2023-01-21,subway,2137169,2509054.9794841735,1062183.680628766,False
2023-01-22,subway,1593386,2509054.9794841735,1062183.680628766,False
2023-01-23,subway,3135214,2509054.9794841735,1062183.680628766,False
2023-01-24,subway,3566756,2509054.9794841735,1062183.680628766,False
2023-01-25,subway,3511071,2509054.9794841735,1062183.680628766,False
2023-01-26,subway,3629029,2509054.9794841735,1062183.680628766,False
2023-01-27,subway,3335372,2509054.9794841735,1062183.680628766,False
2023-01-28,subway,2248107,2509054.9794841735,1062183.680628766,False
2023-01-29,subway,1637398,2509054.9794841735,1062183.680628766,False
2023-01-30,subway,3223530,2509054.9794841735,1062183.680628766,False
2023-01-31,subway,3654404,2509054.9794841735,1062183.680628766,False
2023-02-01,subway,3682758,2509054.9794841735,1062183.680628766,False
2023-02-02,subway,3699932,2509054.9794841735,1062183.680628766,False
2023-02-03,subway,3189550,2509054.9794841735,1062183.680628766,False
2023-02-04,subway,1742435,2509054.9794841735,1062183.680628766,False
2023-02-05,subway,1625375,2509054.9794841735,1062183.680628766,False
2023-02-06,subway,3372445,2509054.9794841735,1062183.680628766,False
2023-02-07,subway,3738539,2509054.9794841735,1062183.680628766,False
2023-02-08,subway,3780682,2509054.9794841735,1062183.680628766,False
2023-02-09,subway,3754859,2509054.9794841735,1062183.680628766,False
2023-02-10,subway,3539529,2509054.9794841735,1062183.680628766,False
2023-02-11,subway,2333625,2509054.9794841735,1062183.680628766,False
2023-02-12,subway,1746099,2509054.9794841735,1062183.680628766,False
2023-02-13,subway,3303337,2509054.9794841735,1062183.680628766,False
2023-02-14,subway,3812943,2509054.9794841735,1062183.680628766,False
2023-02-15,subway,3762817,2509054.9794841735,1062183.680628766,False
2023-02-16,subway,3683782,2509054.9794841735,1062183.680628766,False
2023-02-17,subway,3253165,2509054.9794841735,1062183.680628766,False
2023-02-18,subway,2271106,2509054.9794841735,1062183.680628766,False
2023-02-19,subway,1824136,2509054.9794841735,1062183.680628766,False
2023-02-20,subway,2238557,2509054.9794841735,1062183.680628766,False
2023-02-21,subway,3325542,2509054.9794841735,1062183.680628766,False
2023-02-22,subway,3454362,2509054.9794841735,1062183.680628766,False
2023-02-23,subway,3498367,2509054.9794841735,1062183.680628766,False
2023-02-24,subway,3246699,2509054.9794841735,1062183.680628766,False
2023-02-25,subway,2043635,2509054.9794841735,1062183.680628766,False
2023-02-26,subway,1625191,2509054.9794841735,1062183.680628766,False
2023-02-27,subway,3337916,2509054.9794841735,1062183.680628766,False
2023-02-28,subway,3412079,2509054.9794841735,1062183.680628766,False
2023-03-01,subway,3780713,2509054.9794841735,1062183.680628766,False
2023-03-02,subway,3765925,2509054.9794841735,1062183.680628766,False
2023-03-03,subway,3481830,2509054.9794841735,1062183.680628766,False
2023-03-04,subway,2173217,2509054.9794841735,1062183.680628766,False
2023-03-05,subway,1772121,2509054.9794841735,1062183.680628766,False
2023-03-06,subway,3427019,2509054.9794841735,1062183.680628766,False
2023-03-07,subway,3773780,2509054.9794841735,1062183.680628766,False
2023-03-08,subway,3842861,2509054.9794841735,1062183.680628766,False
2023-03-09,subway,3827656,2509054.9794841735,1062183.680628766,False
2023-03-10,subway,3502339,2509054.9794841735,1062183.680628766,False
2023-03-11,subway,2230530,2509054.9794841735,1062183.680628766,False
2023-03-12,subway,1773585,2509054.9794841735,1062183.680628766,False
2023-03-13,subway,3352388,2509054.9794841735,1062183.680628766,False
2023-03-14,subway,3577250,2509054.9794841735,1062183.680628766,False
2023-03-15,subway,3912366,2509054.9794841735,1062183.680628766,False
2023-03-16,subway,3949788,2509054.9794841735,1062183.680628766,False
2023-03-17,subway,3661519,2509054.9794841735,1062183.680628766,False
2023-03-18,subway,2417873,2509054.9794841735,1062183.680628766,False
2023-03-19,subway,1894476,2509054.9794841735,1062183.680628766,False
2023-03-20,subway,3442589,2509054.9794841735,1062183.680628766,False
2023-03-21,subway,3801084,2509054.9794841735,1062183.680628766,False
2023-03-22,subway,3797399,2509054.9794841735,1062183.680628766,False
2023-03-23,subway,3774396,2509054.9794841735,1062183.680628766,False
2023-03-24,subway,3534300,2509054.9794841735,1062183.680628766,False
2023-03-25,subway,2153554,2509054.9794841735,1062183.680628766,False
2023-03-26,subway,1939984,2509054.9794841735,1062183.680628766,False
2023-03-27,subway,3397258,2509054.9794841735,1062183.680628766,False
2023-03-28,subway,3765920,2509054.9794841735,1062183.680628766,False
2023-03-29,subway,3872948,2509054.9794841735,1062183.680628766,False
2023-03-30,subway,3860289,2509054.9794841735,1062183.680628766,False
2023-03-31,subway,3573735,2509054.9794841735,1062183.680628766,False
2023-04-01,subway,2283533,2509054.9794841735,1062183.680628766,False
2023-04-02,subway,1949665,2509054.9794841735,1062183.680628766,False
2023-04-03,subway,3597785,2509054.9794841735,1062183.680628766,False
2023-04-04,subway,3906882,2509054.9794841735,1062183.680628766,False
